pkt_i,len,iat,dir
1449,1440,2746,-1
1450,1276,20,-1
1451,20,16,1
1452,1440,4881,-1
1453,1276,34,-1
1454,20,10,1
1455,1358,105,-1
1456,563,1255,1
1457,20,66,-1
1458,1358,7621,-1
1459,1358,198,-1
1460,20,15,1
1461,1358,27679,-1
1462,1358,19479,-1
1463,20,36,1
1464,1358,11453,-1
1465,1358,61,-1
1466,20,12,1
1467,1358,22627,-1
1468,1440,4397,-1
1469,20,16,1
1470,1276,35,-1
1471,1358,6495,-1
1472,20,25,1
1473,1440,15415,-1
1474,1276,58,-1
1475,20,15,1
1476,1440,73,-1
1477,1276,7,-1
1478,20,14,1
1479,1440,213,-1
1480,1276,10,-1
1481,20,5,1
1482,1440,5543,-1
1483,1276,20,-1
1484,20,8,1
1485,463,147,-1
1486,563,352,1
1487,20,167,-1
1488,1358,194,-1
1489,1358,217,-1
1490,20,15,1
1491,1358,4278,-1
1492,20,37419,1
1493,1440,5109,-1
1494,1276,47,-1
1495,20,12,1
1496,1440,29834,-1
1497,1276,47,-1
1498,20,10,1
1499,1358,73,-1
1500,20,149,1
1501,1440,2712,-1
1502,1276,23,-1
1503,20,10,1
1504,1358,3875,-1
1505,20,264,1
1506,1440,2868,-1
1507,1276,20,-1
1508,20,17,1
1509,1358,3069,-1
1510,20,253,1
1511,538,37044,-1
1512,20,133,1
1513,1440,9172,-1
1514,1276,31,-1
1515,20,10,1
1516,1358,117325,-1
1517,20,299,1
1518,176,2295,-1
1519,20,72,1
1520,1440,130264,-1
1521,1276,44,-1
1522,20,11,1
1523,457,69,-1
1524,20,49,1
1525,1440,273681,-1
1526,20,52,1
1527,171,24,-1
1528,20,10,1
1529,563,18769,1
1530,20,151,-1
1531,563,88554,1
1532,20,116,-1
1533,563,468950,-1
1534,20,36514,1
1535,1440,219182,-1
1536,20,39,1
1537,685,41,-1
1538,20,10,1
1539,563,275555,1
1540,20,161,-1
1541,563,379767,-1
1542,20,52,1
1543,563,7578939,-1
1544,20,46,1
1545,563,41771,1
1546,20,122,-1
1547,563,390904,-1
1548,20,55,1
1549,563,608963,1
1550,20,125,-1
1551,563,371290,-1
1552,20,49,1
1553,563,8629264,1
1554,20,141,-1
1555,563,353141,-1
1556,20,36,1
1557,563,12647624,1
1558,20,126,-1
1559,563,355659,-1
1560,20,53,1
1561,1077,5993920,1
1562,20,133,-1
1563,563,195878,-1
1564,20,37,1
1565,563,129292,-1
1566,20,50,1
1567,563,1472,1
1568,20,92,-1
1569,563,499085,-1
1570,563,261,1
1571,20,122,-1
1572,1440,365047,-1
1573,1276,49,-1
1574,20,10,1
1575,971,25,-1
1576,20,37384,1
1577,563,130506,-1
1578,20,53,1
1579,563,5095,1
1580,20,97,-1
1581,1077,1385,1
1582,20,58,-1
1583,1480,979,1
1584,1480,67,1
1585,1201,56,1
1586,20,46,-1
1587,20,44,-1
1588,1480,102,1
1589,1480,56,1
1590,20,35,-1
1591,1201,56,1
1592,20,42,-1
1593,129,55,1
1594,20,56,-1
1595,563,362457,-1
1596,20,38721,1
1597,563,126341,-1
1598,20,37,1
1599,1440,101077,-1
1600,20,19,1
1601,1276,31,-1
1602,20,10,1
1603,1358,191,-1
1604,20,13,1
1605,1440,223,-1
1606,20,16,1
1607,1276,36,-1
1608,20,10,1
1609,1358,153,-1
1610,20,12,1
1611,846,25607,-1
1612,20,38,1
1613,1358,75012,-1
1614,20,46,1
1615,1281,53896,-1
1616,20,39,1
1617,1358,16724,-1
1618,20,47,1
1619,1281,112187,-1
1620,20,36,1
1621,563,373,1
1622,20,151,-1
1623,563,557,1
1624,20,62,-1
1625,1077,886,1
1626,20,89,-1
1627,563,284919,-1
1628,20,37203,1
1629,563,128545,-1
1630,20,36,1
1631,563,1460,1
1632,20,93,-1
1633,563,366417,-1
1634,563,241,1
1635,20,97,-1
1636,1440,395250,-1
1637,1276,51,-1
1638,20,14,1
1639,971,25,-1
1640,20,39726,1
1641,563,127463,-1
1642,20,47,1
1643,563,4731,1
1644,20,128,-1
1645,1077,182,1
1646,20,83,-1
1647,563,364118,-1
1648,20,39209,1
1649,563,126883,-1
1650,20,36,1
1651,1358,102766,-1
1652,20,39,1
1653,253,24651,-1
1654,20,39,1
1655,563,1090,1
1656,20,100,-1
1657,1077,1310,1
1658,20,72,-1
1659,1480,524,1
1660,1480,69,1
1661,20,69,-1
1662,213,57,1
1663,20,56,-1
1664,563,219346,-1
1665,20,39713,1
1666,563,131947,-1
1667,20,46,1
1668,1440,166599,-1
1669,20,41,1
1670,1276,41,-1
1671,20,10,1
1672,971,15,-1
1673,20,7,1
1674,1440,2360,-1
1675,20,47,1
1676,1276,43,-1
1677,20,8,1
1678,1358,4317,-1
1679,20,41,1
1680,1440,80155,-1
1681,20,47,1
1682,1276,42,-1
1683,20,10,1
1684,1358,1726,-1
1685,20,38,1
1686,1358,32415,-1
1687,20,39,1
1688,1440,5985,-1
1689,20,20,1
1690,1276,34,-1
1691,20,9,1
1692,488,167,-1
1693,20,10,1
1694,1077,1968,1
1695,20,92,-1
1696,1480,73,1
1697,645,60,1
1698,20,44,-1
1699,563,125183,-1
1700,563,645,1
1701,20,78,-1
1702,1106,129995,-1
1703,20,38851,1
1704,563,229629,-1
1705,20,50,1
1706,1440,7322,-1
1707,20,13,1
1708,1276,29,-1
1709,20,10,1
1710,1440,3109,-1
1711,20,12,1
1712,1276,27,-1
1713,20,8,1
1714,1358,149,-1
1715,20,11,1
1716,563,128,1
1717,20,168,-1
1718,1440,65972,-1
1719,1276,20,-1
1720,20,7,1
1721,1358,146,-1
1722,1440,32432,-1
1723,20,40,1
1724,1276,40,-1
1725,1358,38,-1
1726,20,7,1
1727,1358,1558,-1
1728,1440,7050,-1
1729,20,39,1
1730,1276,66,-1
1731,1358,6,-1
1732,20,8,1
1733,1440,6874,-1
1734,1276,23,-1
1735,20,8,1
1736,1358,211,-1
1737,413,1983,-1
1738,20,15,1
1739,1440,6447,-1
1740,1276,55,-1
1741,20,12,1
1742,1358,28363,-1
1743,1358,138,-1
1744,20,13,1
1745,563,206,1
1746,20,141,-1
1747,1440,62211,-1
1748,1276,56,-1
1749,20,11,1
1750,563,319,1
1751,20,70,-1
1752,1440,2683,-1
1753,1276,48,-1
1754,20,10,1
1755,1358,13,-1
1756,1440,5446,-1
1757,20,41,1
1758,1276,41,-1
1759,1440,2976,-1
1760,20,15,1
1761,1276,32,-1
1762,563,736,1
1763,20,68,-1
1764,1440,3633,-1
1765,1276,24,-1
1766,20,7,1
1767,1358,87,-1
1768,1358,2897,-1
1769,20,40,1
1770,1440,2449,-1
1771,1276,21,-1
1772,20,8,1
1773,1440,2267,-1
1774,1276,46,-1
1775,20,10,1
1776,1358,32,-1
1777,1358,3250,-1
1778,20,15,1
1779,563,325,1
1780,20,120,-1
1781,405,2110,-1
1782,20,39210,1
1783,1440,46066,-1
1784,1276,25,-1
1785,20,9,1
1786,1440,7147,-1
1787,1276,21,-1
1788,20,6,1
1789,1358,165,-1
1790,20,92,1
1791,1358,3685,-1
1792,1358,116,-1
1793,20,15,1
1794,1440,3705,-1
1795,1276,52,-1
1796,20,11,1
1797,1358,27,-1
1798,20,213,1
1799,1440,3128,-1
1800,1276,24,-1
1801,20,7,1
1802,1358,162,-1
1803,20,77,1
1804,1440,6008,-1
1805,1276,48,-1
1806,20,11,1
1807,1358,56,-1
1808,20,309,1
1809,1440,14639,-1
1810,1276,47,-1
1811,20,11,1
1812,1358,26,-1
1813,20,336,1
1814,1358,7431,-1
1815,1077,406,1
1816,20,70,-1
1817,1440,3829,-1
1818,1276,45,-1
1819,20,11,1
1820,1440,3511,-1
1821,1276,48,-1
1822,20,10,1
1823,1358,56,-1
1824,1358,15048,-1
1825,20,40,1
1826,1440,188474,-1
1827,1440,41,-1
1828,20,13,1
1829,1440,25,-1
1830,1440,6,-1
1831,20,6,1
1832,1440,15,-1
1833,1440,5,-1
1834,20,7,1
1835,1440,12,-1
1836,1440,5,-1
1837,20,5,1
1838,1440,14,-1
1839,1440,5,-1
1840,20,5,1
1841,1440,15,-1
1842,541,5,-1
1843,20,8,1
1844,1440,56535,-1
1845,1276,55,-1
1846,20,13,1
1847,1440,91,-1
1848,1440,10,-1
1849,20,7,1
1850,1440,32,-1
1851,1440,5,-1
1852,20,6,1
1853,1440,25,-1
1854,1440,5,-1
1855,20,6,1
1856,1440,14,-1
1857,1440,5,-1
1858,20,5,1
1859,1440,13,-1
1860,1440,5,-1
1861,20,5,1
1862,1440,13,-1
1863,1440,5,-1
1864,20,5,1
1865,1440,12,-1
1866,1440,6,-1
1867,1440,3,-1
1868,1440,4,-1
1869,46,3,-1
1870,20,46,1
1871,563,82,1
1872,20,110,-1
1873,563,1206,1
1874,20,60,-1
1875,563,486,1
1876,20,98,-1
1877,1440,88074,-1
1878,1440,51,-1
1879,20,10,1
1880,1440,15,-1
1881,1440,6,-1
1882,20,6,1
1883,1440,19,-1
1884,1440,5,-1
1885,20,6,1
1886,1440,14,-1
1887,1440,5,-1
1888,20,5,1
1889,1440,13,-1
1890,1440,5,-1
1891,20,5,1
1892,1440,12,-1
1893,1440,6,-1
1894,20,5,1
1895,1440,12,-1
1896,1440,5,-1
1897,20,5,1
1898,1440,13,-1
1899,1440,5,-1
1900,1440,5,-1
1901,1440,2,-1
1902,1440,4,-1
1903,1440,9,-1
1904,1440,3,-1
1905,1440,3,-1
1906,892,4,-1
1907,20,9,1
1908,563,1759,1
1909,20,101,-1
1910,1440,6907,-1
1911,1276,48,-1
1912,20,10,1
1913,1358,26,-1
1914,1358,5242,-1
1915,20,39,1
1916,1440,25538,-1
1917,1276,43,-1
1918,20,12,1
1919,1358,830,-1
1920,1358,221,-1
1921,20,14,1
1922,1358,12537,-1
1923,1440,5133,-1
1924,20,39,1
1925,1276,41,-1
1926,1358,7283,-1
1927,20,39,1
1928,543,11655,-1
1929,563,1353,1
1930,20,90,-1
1931,1077,1069,1
1932,20,87,-1
1933,1480,57,1
1934,131,61,1
1935,20,73,-1
1936,563,211670,-1
1937,20,39248,1
1938,563,126971,-1
1939,20,37044,1
1940,563,165021,-1
1941,1440,2384,-1
1942,20,17,1
1943,1276,36,-1
1944,20,64,1
1945,1358,710,-1
1946,1358,250,-1
1947,20,14,1
1948,1077,73,1
1949,20,141,-1
1950,1358,13,-1
1951,20,40040,1
1952,1358,37069,-1
1953,1358,54,-1
1954,20,12,1
1955,1358,273,-1
1956,1440,34281,-1
1957,20,39,1
1958,1276,38,-1
1959,1358,67,-1
1960,20,7,1
1961,1358,1083,-1
1962,1440,5161,-1
1963,20,11,1
1964,1276,28,-1
1965,20,159,1
1966,1358,12,-1
1967,20,36,1
1968,1440,1556,-1
1969,1276,18,-1
1970,20,7,1
1971,1358,217,-1
1972,20,126,1
1973,1440,1890,-1
1974,1276,17,-1
1975,20,7,1
1976,850,2871,-1
1977,20,72,1
1978,1440,66308,-1
1979,1276,25,-1
1980,20,9,1
1981,1358,29913,-1
1982,1440,114,-1
1983,20,14,1
1984,1276,25,-1
1985,1358,195,-1
1986,20,15,1
1987,563,110,1
1988,20,180,-1
1989,1440,12,-1
1990,1276,15,-1
1991,20,8,1
1992,1358,172,-1
1993,1358,385,-1
1994,20,14,1
1995,1440,200,-1
1996,1276,12,-1
1997,20,8,1
1998,563,694,1
1999,20,82,-1
2000,1440,16134,-1
2001,1276,23,-1
2002,20,7,1
2003,1440,224,-1
2004,1276,15,-1
2005,20,10,1
2006,975,12425,-1
2007,20,38705,1
2008,1358,17665,-1
2009,20,148,1
2010,1358,32567,-1
2011,1440,212,-1
2012,20,20,1
2013,1276,25,-1
2014,20,57,1
2015,1440,1822,-1
2016,1276,22,-1
2017,20,9,1
2018,1077,281,1
2019,20,214,-1
2020,1358,1327,-1
2021,1358,3182,-1
2022,20,15,1
2023,1440,221,-1
2024,1276,25,-1
2025,20,7,1
2026,1358,3587,-1
2027,1440,3415,-1
2028,20,15,1
2029,1276,31,-1
2030,1358,5115,-1
2031,20,40,1
2032,1358,306,-1
2033,1358,233,-1
2034,20,49,1
2035,1358,1898,-1
2036,1440,4548,-1
2037,20,15,1
2038,1276,31,-1
2039,1358,2763,-1
2040,20,40,1
2041,1358,2894,-1
2042,1358,229,-1
2043,20,17,1
2044,1358,2022,-1
2045,20,38926,1
2046,463,3077,-1
2047,20,151,1
2048,563,168,1
2049,20,79,-1
2050,1440,43572,-1
2051,1276,46,-1
2052,20,12,1
2053,1358,59,-1
2054,1358,4549,-1
2055,20,38,1
2056,1358,2896,-1
2057,20,37368,1
2058,1440,101923,-1
2059,1440,46,-1
2060,20,12,1
2061,1440,40,-1
2062,1440,6,-1
2063,20,6,1
2064,1440,25,-1
2065,1440,5,-1
2066,20,5,1
2067,1440,15,-1
2068,1440,5,-1
2069,20,5,1
2070,1440,14,-1
2071,1440,5,-1
2072,20,5,1
2073,1440,11,-1
2074,1440,12,-1
2075,20,5,1
2076,1440,14,-1
2077,1440,5,-1
2078,20,5,1
2079,1440,12,-1
2080,1440,5,-1
2081,1440,4,-1
2082,1440,4,-1
2083,1440,3,-1
2084,1440,3,-1
2085,1440,4,-1
2086,1440,4,-1
2087,1440,4,-1
2088,1440,2,-1
2089,1077,1450,1
2090,20,143,-1
2091,563,936,1
2092,20,179,-1
2093,1358,11524,-1
2094,1358,7204,-1
2095,20,15,1
2096,1440,11314,-1
2097,1276,46,-1
2098,20,11,1
2099,1358,353,-1
2100,563,15,1
2101,20,102,-1
2102,1358,13833,-1
2103,20,41,1
2104,1440,859,-1
2105,1276,20,-1
2106,20,8,1
2107,1358,25042,-1
2108,1358,7307,-1
2109,20,36,1
2110,1440,1383,-1
2111,1276,20,-1
2112,20,8,1
2113,1440,19629,-1
2114,1276,55,-1
2115,20,10,1
2116,1358,13,-1
2117,1440,11845,-1
2118,20,46,1
2119,1276,66,-1
2120,1358,10,-1
2121,20,9,1
2122,1440,13459,-1
2123,1276,46,-1
2124,20,10,1
2125,1440,82,-1
2126,1276,8,-1
2127,20,6,1
2128,1440,220,-1
2129,1276,10,-1
2130,20,6,1
2131,1440,324,-1
2132,1077,9,1
2133,1276,0,-1
2134,20,34,1
2135,20,46,-1
2136,1440,41,-1
2137,1276,5,-1
2138,20,10,1
2139,1440,288,-1
2140,1276,7,-1
2141,20,9,1
2142,1440,190,-1
2143,472,8,-1
2144,20,8,1
2145,1440,4110,-1
2146,1276,24,-1
2147,20,7,1
2148,1358,710,-1
2149,1358,10370,-1
2150,20,15,1
2151,1440,17137,-1
2152,1276,46,-1
2153,20,10,1
2154,332,95155,-1
2155,563,1212,1
2156,20,151,-1
2157,1077,877,1
2158,20,118,-1
2159,1480,68,1
2160,131,82,1
2161,20,72,-1
2162,563,172603,-1
2163,20,38601,1
2164,563,126912,-1
2165,20,37044,1
2166,563,218221,-1
2167,20,40,1
2168,1440,4324,-1
2169,20,40,1
2170,1276,45,-1
2171,20,10,1
2172,1440,3802,-1
2173,20,41,1
2174,1276,46,-1
2175,20,8,1
2176,1358,19,-1
2177,20,10,1
2178,1440,78579,-1
2179,20,44,1
2180,1276,46,-1
2181,20,10,1
2182,1358,20,-1
2183,20,10,1
2184,563,329,1
2185,20,85,-1
2186,1440,29547,-1
2187,1276,50,-1
2188,20,15,1
2189,1358,2060,-1
2190,1440,3678,-1
2191,20,41,1
2192,1276,46,-1
2193,1358,10,-1
2194,20,10,1
2195,1440,1770,-1
2196,1276,21,-1
2197,20,10,1
2198,1440,2623,-1
2199,1276,42,-1
2200,20,15,1
2201,1358,96,-1
2202,1358,3906,-1
2203,20,41,1
2204,1306,4271,-1
2205,1358,36309,-1
2206,20,41,1
2207,1358,721,-1
2208,20,37850,1
2209,1358,25084,-1
2210,1077,373,1
2211,20,193,-1
2212,1358,132457,-1
2213,1440,303,-1
2214,20,21,1
2215,1440,50,-1
2216,1440,10,-1
2217,20,9,1
2218,1440,34,-1
2219,1440,8,-1
2220,20,10,1
2221,1440,37,-1
2222,1440,8,-1
2223,20,5,1
2224,1440,25,-1
2225,1440,5,-1
2226,20,6,1
2227,1440,17,-1
2228,1440,6,-1
2229,20,5,1
2230,1440,17,-1
2231,1440,5,-1
2232,20,6,1
2233,1440,15,-1
2234,1440,7,-1
2235,20,5,1
2236,1440,15,-1
2237,1440,6,-1
2238,1440,4,-1
2239,1440,3,-1
2240,1440,3,-1
2241,1440,3,-1
2242,1440,4,-1
2243,1440,4,-1
2244,563,1689,1
2245,20,103,-1
2246,563,373,1
2247,20,180,-1
2248,1358,57608,-1
2249,20,36381,1
2250,1440,3566,-1
2251,1276,49,-1
2252,20,9,1
2253,1358,1393,-1
2254,20,369,1
2255,1077,75,1
2256,20,128,-1
2257,1440,207,-1
2258,1276,20,-1
2259,20,9,1
2260,1440,921,-1
2261,1276,21,-1
2262,20,8,1
2263,1358,1827,-1
2264,1358,1949,-1
2265,20,15,1
2266,1440,25739,-1
2267,1276,51,-1
2268,20,13,1
2269,1358,13,-1
2270,1440,245,-1
2271,20,15,1
2272,1276,25,-1
2273,1440,185,-1
2274,20,10,1
2275,1440,21,-1
2276,1194,7,-1
2277,20,5,1
2278,1440,258,-1
2279,1276,31,-1
2280,20,7,1
2281,1440,142,-1
2282,1440,6,-1
2283,20,16,1
2284,207,19,-1
2285,1440,38048,-1
2286,20,15,1
2287,1276,33,-1
2288,1358,187,-1
2289,20,12,1
2290,563,288,1
2291,20,96,-1
2292,563,576,1
2293,20,72,-1
2294,1440,31265,-1
2295,1276,51,-1
2296,20,12,1
2297,1358,13,-1
2298,1440,278,-1
2299,20,16,1
2300,1276,37,-1
2301,1358,585,-1
2302,20,12,1
2303,1440,437,-1
2304,1276,20,-1
2305,20,41,1
2306,1358,164,-1
2307,1358,3546,-1
2308,20,15,1
2309,1358,13924,-1
2310,1440,4405,-1
2311,20,15,1
2312,1276,35,-1
2313,1358,1122,-1
2314,20,12,1
2315,1440,1232,-1
2316,1276,47,-1
2317,20,11,1
2318,1440,452,-1
2319,1276,41,-1
2320,20,36,1
2321,1358,3690,-1
2322,1358,128,-1
2323,20,14,1
2324,1077,345,1
2325,20,144,-1
2326,1440,25150,-1
2327,1276,43,-1
2328,20,11,1
2329,1440,729,-1
2330,1276,30,-1
2331,20,8,1
2332,1440,200,-1
2333,547,20,-1
2334,20,9,1
2335,1440,26205,-1
2336,1276,47,-1
2337,20,12,1
2338,1440,35158,-1
2339,1276,56,-1
2340,20,14,1
2341,1440,30,-1
2342,1276,9,-1
2343,20,6,1
2344,1440,236,-1
2345,1276,10,-1
2346,20,6,1
2347,1358,2225,-1
2348,1440,6636,-1
2349,20,44,1
2350,1276,46,-1
2351,1440,7,-1
2352,20,7,1
2353,1276,10,-1
2354,1440,193,-1
2355,20,13,1
2356,1276,21,-1
2357,563,146,1
2358,20,92,-1
2359,1440,613,-1
2360,1276,58,-1
2361,20,9,1
2362,1440,168,-1
2363,1276,10,-1
2364,20,7,1
2365,1440,3618,-1
2366,1276,21,-1
2367,20,7,1
2368,569,52582,-1
2369,20,38573,1
2370,1077,127202,-1
2371,20,138,1
2372,563,808,1
2373,20,98,-1
2374,1077,720,1
2375,20,151,-1
2376,1480,201,1
2377,645,81,1
2378,20,82,-1
2379,563,220839,-1
2380,20,37666,1
2381,563,128656,-1
2382,20,39,1
2383,563,250288,-1
2384,20,40,1
2385,1358,3916,-1
2386,20,14,1
2387,1358,838,-1
2388,20,14,1
2389,1440,2154,-1
2390,20,14,1
2391,1276,31,-1
2392,20,14,1
2393,1358,168,-1
2394,20,14,1
2395,1440,73973,-1
2396,20,38,1
2397,1276,49,-1
2398,20,10,1
2399,1358,24,-1
2400,20,10,1
2401,1440,29450,-1
2402,20,46,1
2403,1276,42,-1
2404,20,10,1
2405,1358,19,-1
2406,20,10,1
2407,1440,185,-1
2408,20,14,1
2409,1276,20,-1
2410,20,8,1
2411,1077,189,1
2412,20,92,-1
2413,1440,1291,-1
2414,1276,22,-1
2415,20,8,1
2416,1358,1195,-1
2417,1358,1280,-1
2418,20,13,1
2419,1440,236,-1
2420,1276,19,-1
2421,20,7,1
2422,1358,2002,-1
2423,1358,1535,-1
2424,20,16,1
2425,1054,12273,-1
2426,1440,35298,-1
2427,20,37,1
2428,1276,41,-1
2429,20,38293,1
2430,1358,24157,-1
2431,1440,136,-1
2432,20,17,1
2433,1276,28,-1
2434,20,153,1
2435,1440,6793,-1
2436,1276,53,-1
2437,20,15,1
2438,1358,42,-1
2439,20,364,1
2440,563,52,1
2441,20,65,-1
2442,1440,9063,-1
2443,1276,51,-1
2444,20,12,1
2445,1358,13,-1
2446,563,904,1
2447,20,66,-1
2448,1358,1606,-1
2449,1358,5242,-1
2450,20,48,1
2451,1440,674,-1
2452,1276,24,-1
2453,20,7,1
2454,1440,3030,-1
2455,1276,50,-1
2456,20,11,1
2457,1358,2830,-1
2458,1440,3623,-1
2459,20,40,1
2460,1276,46,-1
2461,1358,7343,-1
2462,20,40,1
2463,540,23375,-1
2464,20,38061,1
2465,1440,22521,-1
2466,1276,51,-1
2467,20,12,1
2468,1358,1145,-1
2469,20,210,1
2470,1358,4220,-1
2471,1440,107,-1
2472,20,15,1
2473,1276,27,-1
2474,20,189,1
2475,1440,52,-1
2476,1276,9,-1
2477,563,9,1
2478,20,77,-1
2479,563,170,1
2480,20,97,-1
2481,1358,833,-1
2482,1440,1349,-1
2483,20,19,1
2484,1276,39,-1
2485,1358,212,-1
2486,20,25,1
2487,1440,7531,-1
2488,1276,47,-1
2489,20,12,1
2490,1358,1230,-1
2491,1440,7688,-1
2492,20,42,1
2493,1276,41,-1
2494,1358,7,-1
2495,20,6,1
2496,1358,1516,-1
2497,1440,923,-1
2498,20,15,1
2499,1276,36,-1
2500,20,37488,1
2501,1112,1092,-1
2502,20,335,1
2503,1440,4428,-1
2504,1276,50,-1
2505,20,12,1
2506,1358,1141,-1
2507,20,364,1
2508,563,70,1
2509,20,72,-1
2510,1358,35739,-1
2511,1358,177,-1
2512,20,16,1
2513,1358,1978,-1
2514,1358,5242,-1
2515,20,42,1
2516,1440,56,-1
2517,1276,10,-1
2518,20,6,1
2519,1440,2821,-1
2520,1276,20,-1
2521,20,6,1
2522,1358,229,-1
2523,1440,4199,-1
2524,20,39,1
2525,1276,46,-1
2526,1358,615,-1
2527,20,12,1
2528,1440,884,-1
2529,1276,20,-1
2530,20,7,1
2531,1358,175,-1
2532,1358,3818,-1
2533,20,39,1
2534,563,1033,1
2535,20,100,-1
2536,1440,990,-1
2537,1276,24,-1
2538,20,7,1
2539,1440,4099,-1
2540,1276,20,-1
2541,20,7,1
2542,1358,169,-1
2543,1077,106,1
2544,20,89,-1
2545,1440,5842,-1
2546,1276,49,-1
2547,20,15,1
2548,1358,30,-1
2549,1358,1937,-1
2550,20,13,1
2551,1440,1132,-1
2552,1276,20,-1
2553,20,7,1
2554,1358,19112,-1
2555,785,34832,-1
2556,20,40,1
2557,1358,27554,-1
2558,1440,158,-1
2559,20,15,1
2560,1276,38,-1
2561,1440,1238,-1
2562,20,14,1
2563,1276,32,-1
2564,1440,606,-1
2565,20,12,1
2566,1276,32,-1
2567,1358,177,-1
2568,20,13,1
2569,1358,6654,-1
2570,1440,119,-1
2571,20,14,1
2572,1276,28,-1
2573,563,322,1
2574,20,73,-1
2575,1358,2418,-1
2576,1440,7639,-1
2577,20,39,1
2578,1276,45,-1
2579,1358,342,-1
2580,20,15,1
2581,1440,3219,-1
2582,1276,46,-1
2583,20,13,1
2584,1358,3103,-1
2585,1440,3324,-1
2586,20,41,1
2587,1276,45,-1
2588,1358,7,-1
2589,20,6,1
2590,1358,5869,-1
2591,1358,108,-1
2592,20,15,1
2593,1358,233,-1
2594,1440,4793,-1
2595,20,15,1
2596,1276,36,-1
2597,1358,97,-1
2598,20,9,1
2599,1440,2490,-1
2600,1276,52,-1
2601,20,14,1
2602,1358,42,-1
2603,1440,4872,-1
2604,20,15,1
2605,1276,34,-1
2606,1358,167,-1
2607,20,13,1
2608,1077,134,1
2609,20,118,-1
2610,1358,32593,-1
2611,1358,379,-1
2612,20,38,1
2613,602,46144,-1
2614,563,986,1
2615,20,72,-1
2616,1077,1152,1
2617,20,73,-1
2618,1480,400,1
2619,1159,113,1
2620,20,122,-1
2621,563,186975,-1
2622,20,36936,1
2623,563,131227,-1
2624,20,36757,1
2625,563,164120,-1
2626,1358,39420,-1
2627,20,41,1
2628,1358,3634,-1
2629,1440,9360,-1
2630,20,40,1
2631,1276,45,-1
2632,20,211,1
2633,1358,12299,-1
2634,20,318,1
2635,1440,1935,-1
2636,1276,51,-1
2637,20,13,1
2638,1358,27,-1
2639,20,174,1
2640,1358,52423,-1
2641,1358,34425,-1
2642,20,41,1
2643,1440,3935,-1
2644,1276,49,-1
2645,20,13,1
2646,1358,28,-1
2647,20,168,1
2648,1358,5306,-1
2649,1358,188,-1
2650,20,17,1
2651,563,162,1
2652,20,162,-1
2653,1285,5141,-1
2654,1440,8630,-1
2655,20,49,1
2656,1276,50,-1
2657,1358,10,-1
2658,20,8,1
2659,1358,12494,-1
2660,20,37014,1
2661,952,79393,-1
2662,20,156,1
2663,1440,18123,-1
2664,1276,50,-1
2665,20,13,1
2666,1358,9213,-1
2667,20,339,1
2668,1440,12305,-1
2669,1276,51,-1
2670,20,11,1
2671,1358,14,-1
2672,20,181,1
2673,1440,10757,-1
2674,1276,47,-1
2675,20,11,1
2676,1358,15218,-1
2677,20,344,1
2678,563,776,1
2679,20,102,-1
2680,1440,10892,-1
2681,1276,48,-1
2682,20,15,1
2683,1440,1712,-1
2684,1276,50,-1
2685,20,11,1
2686,1077,373,1
2687,20,102,-1
2688,1440,6347,-1
2689,1276,51,-1
2690,20,15,1
2691,1358,79,-1
2692,1358,7449,-1
2693,20,49,1
2694,1358,7513,-1
2695,1358,226,-1
2696,20,17,1
2697,1440,10263,-1
2698,1276,47,-1
2699,20,11,1
2700,1440,10128,-1
2701,1276,55,-1
2702,20,13,1
2703,1358,30,-1
2704,1440,10499,-1
2705,20,41,1
2706,1276,45,-1
2707,1358,7,-1
2708,20,7,1
2709,794,11465,-1
2710,1358,4312,-1
2711,20,44,1
2712,1358,51,-1
2713,1440,6613,-1
2714,20,38,1
2715,1276,45,-1
2716,1358,8,-1
2717,20,7,1
2718,1440,14619,-1
2719,1276,51,-1
2720,20,12,1
2721,1358,14,-1
2722,563,425,1
2723,20,133,-1
2724,1440,12133,-1
2725,1276,22,-1
2726,20,7,1
2727,1358,208,-1
2728,1358,5876,-1
2729,20,13,1
2730,1440,13510,-1
2731,1276,23,-1
2732,20,8,1
2733,1358,221,-1
2734,1440,6745,-1
2735,20,40,1
2736,1276,41,-1
2737,1358,8877,-1
2738,20,41,1
2739,1358,5422,-1
2740,1440,154,-1
2741,20,15,1
2742,1276,32,-1
2743,1440,15026,-1
2744,20,43,1
2745,1276,46,-1
2746,1358,8,-1
2747,20,6,1
2748,1440,28820,-1
2749,1276,43,-1
2750,20,14,1
2751,1358,61,-1
2752,1077,287,1
2753,20,103,-1
2754,881,3498,-1
2755,1440,2929,-1
2756,20,19,1
2757,1276,33,-1
2758,1358,9854,-1
2759,20,39,1
2760,1358,9715,-1
2761,1358,138,-1
2762,20,13,1
2763,1358,8113,-1
2764,1440,12107,-1
2765,20,16,1
2766,1276,36,-1
2767,1358,10342,-1
2768,20,13,1
2769,563,715,1
2770,20,74,-1
2771,1440,13646,-1
2772,1276,24,-1
2773,20,7,1
2774,1358,233,-1
2775,1440,7525,-1
2776,20,15,1
2777,1276,35,-1
2778,1358,137,-1
2779,20,12,1
2780,1440,8584,-1
2781,1276,50,-1
2782,20,15,1
2783,1358,94,-1
2784,563,258,1
2785,20,172,-1
2786,1358,10689,-1
2787,1440,264,-1
2788,20,14,1
2789,1276,55,-1
2790,1358,10082,-1
