pkt_i,len,iat,dir
33314,1480,45,1
33315,131,42,1
33316,20,78,-1
33317,1358,83299,-1
33318,563,1848,1
33319,20,267,-1
33320,563,20,1
33321,20,64,-1
33322,59,3118,-1
33323,1077,16392,1
33324,20,127,-1
33325,563,226,1
33326,20,233,-1
33327,1358,65769,-1
33328,563,2150,1
33329,20,2393,-1
33330,563,19,1
33331,20,80,-1
33332,1358,45037,-1
33333,30,3919,-1
33334,20,28,1
33335,1358,27705,-1
33336,1077,410,1
33337,20,196,-1
33338,1358,11526,-1
33339,1358,25528,-1
33340,20,146,1
33341,1358,22412,-1
33342,563,2452,1
33343,20,208,-1
33344,563,46,1
33345,20,73,-1
33346,40,37654,-1
33347,20,36301,1
33348,1358,76042,-1
33349,854,16181,-1
33350,20,128,1
33351,1077,252,1
33352,20,92,-1
33353,1358,48390,-1
33354,20,38885,1
33355,1358,21265,-1
33356,1480,398,1
33357,131,33,1
33358,20,144,-1
33359,30,18632,-1
33360,20,40742,1
33361,1106,125532,-1
33362,20,302,1
33363,1440,96863,-1
33364,1440,46,-1
33365,1194,5,-1
33366,20,93,1
33367,176,32675,-1
33368,20,137,1
33369,563,128426,-1
33370,20,144,1
33371,563,1183267,1
33372,20,212,-1
33373,1480,267,1
33374,131,48,1
33375,20,172,-1
33376,563,722612,-1
33377,20,46,1
33378,563,164483,1
33379,20,153,-1
33380,563,30,1
33381,20,67,-1
33382,1077,112604,1
33383,20,159,-1
33384,563,37105,-1
33385,20,42,1
33386,563,285,1
33387,20,118,-1
33388,563,198366,-1
33389,20,36982,1
33390,1480,728038,1
33391,1159,120,1
33392,20,55,-1
33393,563,126,1
33394,20,64,-1
33395,563,886671,1
33396,20,184,-1
33397,1480,110800,1
33398,131,39,1
33399,20,97,-1
33400,563,47470,-1
33401,20,42,1
33402,563,952678,1
33403,20,265,-1
33404,563,1775716,-1
33405,20,73,1
33406,563,1811577,-1
33407,20,34,1
33408,1106,129055,-1
33409,20,21,1
33410,563,231459,-1
33411,20,36,1
33412,563,128299,-1
33413,20,27,1
33414,563,560837,-1
33415,20,37,1
33416,563,4359950,1
33417,20,134,-1
33418,563,1315915,-1
33419,20,64,1
33420,563,1325494,-1
33421,20,36,1
33422,1106,127708,-1
33423,20,45,1
33424,1480,1905436,1
33425,131,101,1
33426,20,55,-1
33427,563,404237,-1
33428,20,36451,1
33429,1077,890403,1
33430,20,182,-1
33431,1077,703,1
33432,20,211,-1
33433,563,207015,-1
33434,20,45,1
33435,563,127971,-1
33436,20,59,1
33437,563,163398,-1
33438,20,38,1
33439,563,236624,-1
33440,20,39,1
33441,563,9261106,1
33442,20,150,-1
33443,563,163509,-1
33444,20,37,1
33445,563,403011,-1
33446,20,66,1
33447,563,5432406,1
33448,20,179,-1
33449,563,241042,-1
33450,20,60,1
33451,563,759279,1
33452,20,195,-1
33453,563,155724,-1
33454,20,41,1
33455,1077,234048,1
33456,20,168,-1
33457,563,258358,-1
33458,20,61,1
33459,563,129043,-1
33460,20,32,1
33461,563,373956,-1
33462,20,56,1
33463,1480,920665,1
33464,131,70,1
33465,20,88,-1
33466,1440,410511,-1
33467,20,61,1
33468,685,33,-1
33469,20,20,1
33470,563,589109,1
33471,20,326,-1
33472,563,173584,-1
33473,20,31,1
33474,563,827537,1
33475,20,289,-1
33476,563,500019,-1
33477,20,66,1
33478,563,1500658,1
33479,20,314,-1
33480,563,95671,-1
33481,20,36,1
33482,563,128633,-1
33483,20,58,1
33484,563,464588,-1
33485,20,38,1
33486,1077,310912,1
33487,20,151,-1
33488,563,142170,-1
33489,20,46,1
33490,1106,128393,-1
33491,20,51,1
33492,563,1730669,1
33493,20,173,-1
33494,563,156498,-1
33495,20,98,1
33496,563,574476,-1
33497,20,60,1
33498,563,1269788,1
33499,20,211,-1
33500,563,151160,-1
33501,20,45,1
33502,1480,752074,1
33503,131,209,1
33504,20,212,-1
33505,1077,1000782,1
33506,20,128,-1
33507,1480,1000669,1
33508,131,90,1
33509,20,58,-1
33510,1077,108,1
33511,20,57,-1
33512,563,807027,-1
33513,20,61,1
33514,1077,192070,1
33515,20,133,-1
33516,563,94476,1
33517,20,120,-1
33518,563,188597,-1
33519,20,45,1
33520,1480,717085,1
33521,131,271,1
33522,20,164,-1
33523,563,564152,-1
33524,20,66,1
33525,563,435260,1
33526,20,160,-1
33527,563,1999812,1
33528,20,196,-1
33529,563,94974,1
33530,20,229,-1
33531,563,193135,-1
33532,20,33,1
33533,563,712047,1
33534,20,135,-1
33535,563,95543,1
33536,20,80,-1
33537,563,307235,-1
33538,20,73,1
33539,1077,693567,1
33540,20,125,-1
33541,563,51,1
33542,20,97,-1
33543,563,165646,-1
33544,20,37,1
33545,563,127871,-1
33546,20,52,1
33547,563,127666,-1
33548,20,33,1
33549,563,308876,-1
33550,20,38,1
33551,563,351123,-1
33552,20,37,1
33553,1077,325773,1
33554,20,326,-1
33555,1480,143,1
33556,131,85,1
33557,20,71,-1
33558,563,60883,-1
33559,20,40,1
33560,563,127918,-1
33561,20,36,1
33562,1106,128762,-1
33563,20,106,1
33564,1440,60889,-1
33565,20,59,1
33566,685,35,-1
33567,20,9,1
33568,563,213456,1
33569,20,166,-1
33570,563,155509,-1
33571,20,46,1
33572,563,844797,1
33573,20,204,-1
33574,563,113856,-1
33575,20,44,1
33576,563,128080,-1
33577,20,48,1
33578,563,129587,-1
33579,20,38,1
33580,563,629070,1
33581,20,180,-1
33582,563,157427,-1
33583,20,38,1
33584,563,627078,-1
33585,20,61,1
33586,1077,4510854,1
33587,20,149,-1
33588,563,239191,-1
33589,20,71,1
33590,563,128501,-1
33591,20,46,1
33592,563,3261083,-1
33593,20,31,1
33594,1480,8865941,1
33595,131,121,1
33596,20,90,-1
33597,563,410129,-1
33598,20,59,1
33599,563,577101,-1
33600,20,47,1
33601,563,5109714,1
33602,20,195,-1
33603,563,2898459,1
33604,20,246,-1
33605,563,153728,-1
33606,20,37,1
33607,1077,2946418,1
33608,20,119,-1
33609,563,1001908,1
33610,20,153,-1
33611,563,56,1
33612,20,93,-1
33613,563,13,1
33614,20,50,-1
33615,563,15,1
33616,20,87,-1
33617,1480,999861,1
33618,131,87,1
33619,20,64,-1
33620,563,896687,1
33621,20,181,-1
33622,1077,100009,1
33623,20,122,-1
33624,563,147,1
33625,20,123,-1
33626,563,141711,-1
33627,20,58,1
33628,563,127896,-1
33629,20,60,1
33630,1106,128589,-1
33631,20,39,1
33632,563,1528,1
33633,20,119,-1
33634,563,257934,-1
33635,1077,290,1
33636,20,106,-1
33637,563,241976,1
33638,20,138,-1
33639,563,437,1
33640,20,84,-1
33641,563,84857,-1
33642,20,39149,1
33643,563,122242,-1
33644,20,55,1
33645,563,10424,-1
33646,20,47,1
33647,1480,845757,1
33648,1159,36,1
33649,20,104,-1
33650,563,1752568,-1
33651,20,50,1
33652,563,144286,1
33653,20,149,-1
33654,563,161895,-1
33655,20,36,1
33656,563,838437,1
33657,20,143,-1
33658,563,152986,-1
33659,20,36,1
33660,1480,256075,1
33661,131,36,1
33662,20,116,-1
33663,1440,407984,-1
33664,20,55,1
33665,685,34,-1
33666,20,9,1
33667,563,1183964,1
33668,20,149,-1
33669,1077,99384,1
33670,20,119,-1
33671,1480,969,1
33672,1159,56,1
33673,20,41,-1
33674,563,68429,-1
33675,20,37,1
33676,1077,831889,1
33677,20,190,-1
33678,563,98349,1
33679,20,136,-1
33680,563,46991,-1
33681,20,61,1
33682,563,127995,-1
33683,20,44,1
33684,1077,824731,1
33685,20,342,-1
33686,563,902384,1
33687,20,160,-1
33688,1480,98277,1
33689,131,96,1
33690,20,56,-1
33691,563,54414,-1
33692,20,36,1
33693,1480,945216,1
33694,645,111,1
33695,20,87,-1
33696,563,902109,1
33697,20,267,-1
33698,563,174921,-1
33699,20,42,1
33700,563,922049,1
33701,20,148,-1
33702,563,2902875,1
33703,20,159,-1
33704,1480,96709,1
33705,131,200,1
33706,20,56,-1
33707,563,54197,-1
33708,20,33,1
33709,563,3849254,1
33710,20,114,-1
33711,563,226197,-1
33712,20,55,1
33713,563,774699,1
33714,20,154,-1
33715,563,274661,-1
33716,20,58,1
33717,563,1095,1
33718,20,135,-1
33719,1077,78,1
33720,20,95,-1
33721,563,127858,-1
33722,20,39436,1
33723,1077,557172,1
33724,20,148,-1
33725,563,97,1
33726,20,74,-1
33727,563,286048,-1
33728,20,57,1
33729,1358,123284,-1
33730,20,36,1
33731,854,43793,-1
33732,20,35,1
33733,563,1547932,1
33734,20,161,-1
33735,563,90302,1
33736,20,111,-1
33737,1077,591,1
33738,20,108,-1
33739,563,60518,-1
33740,20,30,1
33741,1077,988,1
33742,20,144,-1
33743,1358,101763,-1
33744,311,26194,-1
33745,20,43,1
33746,563,718979,1
33747,20,337,-1
33748,563,252171,-1
33749,563,997,1
33750,20,195,-1
33751,1077,291,1
33752,20,72,-1
33753,563,131755,-1
33754,20,37526,1
33755,1077,386888,1
33756,20,176,-1
33757,1480,199,1
33758,131,92,1
33759,20,105,-1
33760,563,189399,1
33761,20,167,-1
33762,563,20206,-1
33763,20,37,1
33764,563,69674,1
33765,20,126,-1
33766,1077,769,1
33767,20,118,-1
33768,1358,60992,-1
33769,20,35,1
33770,563,1070,1
33771,20,158,-1
33772,1077,468,1
33773,20,177,-1
33774,311,35172,-1
33775,563,23944,-1
33776,20,53,1
33777,20,13447,1
33778,1077,6247771,1
33779,20,164,-1
33780,563,249557,-1
33781,20,60,1
33782,1480,13483470,1
33783,131,108,1
33784,20,80,-1
33785,1440,409636,-1
33786,20,47,1
33787,685,25,-1
33788,20,22,1
33789,563,5587615,1
33790,20,144,-1
33791,563,151335,-1
33792,20,39,1
33793,563,1028,1
33794,20,112,-1
33795,1077,70,1
33796,20,57,-1
33797,563,130312,-1
33798,20,36776,1
33799,563,5679981,1
33800,20,208,-1
33801,563,248389,-1
33802,20,66,1
33803,563,1023,1
33804,20,193,-1
33805,1077,102,1
33806,20,111,-1
33807,563,126426,-1
33808,20,36410,1
33809,563,197911,-1
33810,20,51,1
33811,563,1391237,1
33812,20,264,-1
33813,563,156115,-1
33814,20,52,1
33815,563,787,1
33816,20,151,-1
33817,1077,258,1
33818,20,117,-1
33819,563,126615,-1
33820,20,37443,1
33821,563,684674,-1
33822,20,51,1
33823,563,995535,1
33824,20,504,-1
33825,563,162969,-1
33826,20,69,1
33827,1077,87801,1
33828,20,196,-1
33829,563,211140,-1
33830,20,41,1
33831,563,128417,-1
33832,20,50,1
33833,563,410687,1
33834,20,217,-1
33835,563,153577,-1
33836,20,66,1
33837,563,1845982,1
33838,20,140,-1
33839,563,153966,-1
33840,20,51,1
33841,563,1120,1
33842,20,242,-1
33843,1077,190,1
33844,20,113,-1
33845,563,126467,-1
33846,20,37207,1
33847,563,681935,1
33848,20,144,-1
33849,563,147491,-1
33850,20,36,1
33851,1480,256896,1
33852,131,100,1
33853,20,57,-1
33854,563,375415,-1
33855,20,58,1
33856,563,79843,1
33857,20,143,-1
33858,563,1121,1
33859,20,63,-1
33860,563,425,1
33861,20,58,-1
33862,563,139751,1
33863,20,150,-1
33864,563,25453,-1
33865,20,36,1
33866,563,128538,-1
33867,20,35,1
33868,1106,164784,-1
33869,20,56,1
33870,563,539599,1
33871,20,437,-1
33872,1077,334,1
33873,20,81,-1
33874,563,140388,1
33875,20,165,-1
33876,563,13248,-1
33877,20,38,1
33878,563,128265,-1
33879,20,43,1
33880,1106,170055,-1
33881,20,91,1
33882,563,1689056,1
33883,20,198,-1
33884,563,162111,-1
33885,20,56,1
33886,563,1147,1
33887,20,113,-1
33888,1077,102,1
33889,20,87,-1
33890,563,126437,-1
33891,20,38794,1
33892,563,527684,1
33893,20,151,-1
33894,1077,646,1
33895,20,78,-1
33896,563,275956,-1
33897,20,57,1
33898,563,2866334,1
33899,20,190,-1
33900,563,155753,-1
33901,20,46,1
33902,563,958,1
33903,20,138,-1
33904,1077,327,1
33905,20,61,-1
33906,563,126213,-1
33907,20,39381,1
33908,1077,12459380,1
33909,20,215,-1
33910,1480,120,1
33911,131,48,1
33912,20,55,-1
33913,563,209818,-1
33914,20,37,1
33915,563,128355,-1
33916,20,53,1
33917,1440,67671,-1
33918,20,51,1
33919,685,25,-1
33920,20,8,1
33921,563,3594382,1
33922,20,148,-1
33923,563,254929,-1
33924,20,154,1
33925,1480,16154506,1
33926,131,264,1
33927,20,179,-1
33928,563,415644,-1
33929,20,73,1
33930,563,5966274,-1
33931,20,37,1
33932,1077,8645795,1
33933,20,157,-1
33934,563,259225,-1
33935,20,52,1
33936,563,128527,-1
33937,20,36,1
33938,1480,4994560,1
33939,131,92,1
33940,20,45,-1
33941,1440,402757,-1
33942,20,56,1
33943,685,236,-1
33944,20,14,1
33945,563,319,1
33946,20,236,-1
33947,1077,6797711,1
33948,20,171,-1
33949,563,138,1
33950,20,68,-1
33951,563,204533,-1
33952,20,35,1
33953,563,128775,-1
33954,20,87,1
33955,563,128561,-1
33956,20,44,1
33957,563,1359,1
33958,20,190,-1
33959,563,235590,-1
33960,1077,329,1
33961,20,100,-1
33962,563,330978,-1
33963,20,40031,1
33964,1480,5984403,1
33965,131,46,1
33966,20,113,-1
33967,1440,617921,-1
33968,171,52,-1
33969,20,14,1
33970,1077,5529850,1
33971,20,181,-1
33972,1480,144,1
33973,131,75,1
33974,20,77,-1
33975,563,341293,-1
33976,20,56,1
33977,563,35895,-1
33978,20,39308,1
33979,563,53272,-1
33980,20,37,1
33981,1077,3727979,1
33982,20,4588,-1
33983,563,196871,-1
33984,20,57,1
33985,563,128840,-1
33986,20,51,1
33987,1480,15849251,1
33988,131,58,1
33989,20,77,-1
33990,563,157686,-1
33991,20,104,1
33992,1440,246109,-1
33993,20,58,1
33994,685,16,-1
33995,20,15,1
33996,563,12590445,1
33997,20,139,-1
33998,563,285601,-1
33999,20,164,1
34000,1480,7141163,1
34001,131,126,1
34002,20,82,-1
34003,563,374801,-1
34004,20,91,1
34005,1077,1187240,1
34006,20,270,-1
34007,563,97,1
34008,20,77,-1
34009,563,437,1
34010,20,88,-1
34011,563,215842,-1
34012,20,162,1
34013,1358,117560,-1
34014,20,54,1
34015,1480,727,1
34016,1159,90,1
34017,20,128,-1
34018,311,11668,-1
34019,20,38703,1
34020,563,248432,-1
34021,20,46,1
34022,563,147183,-1
34023,20,71,1
34024,563,2385477,-1
34025,20,65,1
34026,563,2302,1
34027,20,236,-1
34028,563,245413,-1
34029,20,37290,1
34030,563,2970839,-1
34031,20,40,1
34032,563,4217170,-1
34033,20,83,1
34034,563,8169582,1
34035,20,483,-1
34036,1480,1243,1
34037,131,270,1
34038,20,757,-1
34039,563,554,1
34040,20,313,-1
34041,563,219220,-1
34042,20,51,1
34043,563,59489,-1
34044,20,59,1
34045,563,68803,-1
34046,20,39,1
34047,1358,23957,-1
34048,20,46,1
34049,1310,35338,-1
34050,20,41,1
34051,1077,2597567,1
34052,20,267,-1
34053,563,297229,-1
34054,20,60,1
34055,563,127882,-1
34056,20,46,1
34057,1480,16985381,1
34058,131,128,1
34059,20,334,-1
34060,563,374871,-1
34061,20,172,1
34062,563,10641863,1
34063,20,181,-1
34064,563,192086,-1
34065,20,51,1
34066,563,535,1
34067,20,4405,-1
34068,1077,1363862,1
34069,20,265,-1
34070,563,701291,-1
34071,20,38365,1
34072,563,128506,-1
34073,20,38,1
34074,1480,6931164,1
34075,131,72,1
34076,20,87,-1
34077,1440,422765,-1
34078,20,48,1
34079,685,25,-1
34080,20,10,1
34081,1077,20008206,1
34082,20,231,-1
34083,1480,108,1
34084,131,30,1
34085,20,98,-1
34086,1440,431452,-1
34087,20,77,1
34088,171,45,-1
34089,20,15,1
34090,563,340,1
34091,20,277,-1
34092,563,88973,-1
34093,20,83,1
34094,1077,42261,-1
34095,20,39017,1
34096,563,54080,-1
34097,20,54,1
34098,563,343186,1
34099,20,159,-1
34100,563,191922,1
34101,20,242,-1
34102,563,87,1
34103,20,146,-1
34104,563,69361,-1
34105,20,97,1
34106,563,7667323,-1
34107,20,51,1
34108,1480,11646640,1
34109,131,147,1
34110,20,473,-1
34111,563,433374,-1
34112,20,54,1
34113,1077,10735035,1
34114,20,164,-1
34115,563,297909,-1
34116,20,97,1
34117,563,128761,-1
34118,20,45,1
34119,1480,8836178,1
34120,131,337,1
34121,20,165,-1
34122,1440,449268,-1
34123,20,53,1
34124,685,13,-1
34125,20,8,1
34126,1480,20002592,1
34127,645,128,1
34128,20,76,-1
34129,1480,129,1
34130,131,49,1
34131,20,62,-1
34132,1077,270426,1
34133,20,178,-1
34134,563,199257,-1
34135,20,54,1
34136,563,101027,-1
34137,20,55,1
34138,563,128867,-1
34139,20,35,1
34140,563,132218,-1
34141,20,42,1
34142,563,179480,-1
34143,20,36,1
34144,1480,19451838,1
34145,131,41,1
34146,20,208,-1
34147,563,443809,-1
34148,20,100,1
34149,563,8554280,1
34150,20,136,-1
34151,563,259371,-1
34152,20,51,1
34153,1077,536568,1
34154,20,168,-1
34155,563,254487,-1
34156,20,126,1
34157,563,127720,-1
34158,20,55,1
34159,1480,10262202,1
34160,131,37,1
34161,20,149,-1
34162,563,435856,-1
34163,20,51,1
34164,1480,16464109,1
34165,131,92,1
34166,20,87,-1
34167,563,600416,-1
34168,20,46,1
34169,563,156997,-1
34170,20,46,1
34171,563,128631,-1
34172,20,44,1
34173,563,1490,1
34174,20,110,-1
34175,563,238304,-1
34176,1077,311,1
34177,20,125,-1
34178,563,328387,-1
34179,20,38738,1
34180,1077,2039237,1
34181,20,154,-1
34182,1480,273,1
34183,131,63,1
34184,20,64,-1
34185,563,275736,-1
34186,20,55,1
34187,1358,127453,-1
34188,20,38,1
34189,767,530,-1
34190,20,12,1
34191,563,84475,-1
34192,20,59,1
34193,563,131351,-1
34194,20,37,1
34195,1480,19792218,1
34196,131,98,1
34197,20,48,-1
34198,1440,405143,-1
34199,20,56,1
34200,685,43,-1
34201,20,7,1
34202,563,6591854,1
34203,20,236,-1
34204,563,252241,-1
34205,20,53,1
34206,1077,1234055,1
34207,20,226,-1
34208,563,565322,-1
34209,20,52,1
34210,563,148092,-1
34211,20,43,1
34212,1480,11209358,1
34213,131,93,1
34214,20,78,-1
34215,563,371973,-1
34216,20,72,1
34217,563,4122086,1
34218,20,144,-1
34219,563,130970,-1
34220,20,38,1
34221,563,2341,1
34222,20,150,-1
34223,563,135421,-1
34224,563,1903,1
34225,20,122,-1
34226,563,260282,-1
34227,20,39399,1
34228,1480,3242692,1
34229,131,32,1
34230,20,146,-1
34231,1440,430937,-1
34232,20,67,1
34233,171,36,-1
34234,20,15,1
34235,563,8487015,-1
34236,20,34,1
34237,1077,837841,1
34238,20,1008,-1
34239,563,254617,-1
34240,20,54,1
34241,563,128119,-1
34242,20,46,1
34243,1077,1919275,1
34244,20,139,-1
34245,1480,148,1
34246,131,74,1
34247,20,88,-1
34248,563,418833,-1
34249,20,63,1
34250,563,178385,-1
34251,20,67,1
34252,563,189064,-1
34253,20,36,1
34254,563,3326403,1
34255,20,141,-1
34256,563,143358,-1
34257,20,48,1
34258,563,247,1
34259,20,108,-1
34260,1480,16154654,1
34261,131,63,1
34262,20,83,-1
34263,563,424415,-1
34264,20,47,1
34265,1480,19840698,1
34266,131,100,1
34267,20,57,-1
34268,1480,4211,1
34269,131,36,1
34270,20,51,-1
34271,1480,154358,1
34272,131,97,1
34273,20,121,-1
34274,563,306200,-1
34275,20,38944,1
34276,1440,47119,-1
34277,20,67,1
34278,685,20,-1
34279,20,15,1
34280,1106,79801,-1
34281,20,35,1
34282,563,1393,1
34283,20,133,-1
34284,1358,102794,-1
34285,282,25009,-1
34286,20,36,1
34287,563,1698,1
34288,20,101,-1
34289,563,66,1
34290,20,72,-1
34291,563,145439,-1
34292,20,36170,1
34293,563,333395,-1
34294,20,55,1
34295,1077,281,1
34296,20,126,-1
34297,563,156750,-1
34298,20,36890,1
34299,563,581924,-1
34300,20,76,1
34301,1440,2089,-1
34302,20,21,1
34303,1440,36,-1
34304,20,20,1
34305,1194,17,-1
34306,20,10,1
34307,1358,4010,-1
34308,20,39,1
34309,1358,2306,-1
34310,20,22,1
34311,1358,1333,-1
34312,20,19,1
34313,1480,11723,1
34314,131,124,1
34315,20,117,-1
34316,1480,20236,1
34317,131,129,1
34318,20,229,-1
34319,1077,6376,1
34320,20,399,-1
34321,1077,10625,1
34322,20,128,-1
34323,1077,6686,1
34324,20,167,-1
34325,1440,61508,-1
34326,1276,44,-1
34327,1440,5,-1
34328,1440,6,-1
34329,1129,4,-1
34330,20,84,1
34331,1440,112100,-1
34332,1276,46,-1
34333,20,11,1
34334,1440,6829,-1
34335,1440,41,-1
34336,20,11,1
34337,1194,27,-1
34338,128,16675,-1
34339,20,133,1
34340,1358,96207,-1
34341,1358,2417,-1
34342,20,20,1
34343,515,69499,-1
34344,20,36932,1
34345,563,91144,-1
34346,20,152,1
34347,1358,98841,-1
34348,1077,1485,1
34349,20,220,-1
34350,1480,1641,1
34351,131,41,1
34352,20,87,-1
34353,563,73,1
34354,20,79,-1
34355,854,26183,-1
34356,20,40025,1
34357,1358,28693,-1
34358,563,1590,1
34359,20,129,-1
34360,563,13714,1
34361,20,155,-1
34362,825,94696,-1
34363,1358,15816,-1
34364,20,36,1
34365,563,3364,1
34366,20,169,-1
34367,563,363,1
34368,20,89,-1
34369,563,444,1
34370,20,109,-1
34371,563,442,1
34372,20,236,-1
34373,563,293,1
34374,20,189,-1
34375,563,15,1
34376,20,54,-1
34377,282,122669,-1
34378,20,36743,1
34379,1106,124591,-1
34380,20,337,1
34381,1077,286,1
34382,20,153,-1
34383,1358,78596,-1
34384,1358,35212,-1
34385,20,36,1
34386,1077,355,1
34387,20,89,-1
34388,563,22,1
34389,20,137,-1
34390,602,14070,-1
34391,563,487,1
34392,20,86,-1
34393,563,18,1
34394,20,53,-1
34395,1358,78058,-1
34396,563,392,1
34397,20,89,-1
34398,1358,5121,-1
34399,1077,244,1
34400,20,133,-1
34401,30,44639,-1
34402,563,285,1
34403,20,120,-1
34404,563,127802,-1
34405,20,36066,1
34406,563,92320,-1
34407,20,39672,1
34408,1358,34295,-1
34409,1358,2935,-1
34410,20,143,1
34411,563,961,1
34412,20,118,-1
34413,1440,12614,-1
34414,1440,46,-1
34415,1194,6,-1
34416,1358,4,-1
34417,20,78,1
34418,1358,1471,-1
34419,1358,622,-1
34420,20,15,1
34421,563,255,1
34422,20,106,-1
34423,1440,84035,-1
34424,1440,56,-1
34425,1194,9,-1
34426,527,6,-1
34427,20,72,1
34428,1440,27724,-1
34429,1440,56,-1
34430,20,17,1
34431,1194,21,-1
34432,1440,9,-1
34433,1276,5,-1
34434,20,77,1
34435,1440,16241,-1
34436,1440,65,-1
34437,20,23,1
34438,1440,47,-1
34439,1112,15,-1
34440,1440,33,-1
34441,1276,5,-1
34442,1358,6,-1
34443,20,338,1
34444,563,4973,1
34445,20,252,-1
34446,1440,43683,-1
34447,1276,45,-1
34448,20,11,1
34449,1440,49477,-1
34450,1276,92,-1
34451,20,17,1
34452,1440,133,-1
34453,1440,13,-1
34454,1194,5,-1
34455,1358,3,-1
34456,20,209,1
34457,1440,21779,-1
34458,1440,51,-1
34459,20,25,1
34460,1194,31,-1
34461,1440,10,-1
34462,1440,5,-1
34463,1194,5,-1
34464,1358,5,-1
34465,20,27,1
34466,563,1672,1
34467,20,194,-1
34468,1440,5807,-1
34469,1440,30,-1
34470,1194,7,-1
34471,1358,5,-1
34472,20,65,1
34473,1440,600,-1
34474,1440,12,-1
34475,20,11,1
34476,1440,23,-1
34477,1112,9,-1
34478,20,402,1
34479,1440,47204,-1
34480,1440,45,-1
34481,20,16,1
34482,1194,33,-1
34483,1440,11,-1
34484,1276,5,-1
34485,20,97,1
34486,563,1271,1
34487,20,834,-1
34488,1440,51457,-1
34489,1276,59,-1
34490,1440,18,-1
34491,1440,5,-1
34492,1194,5,-1
34493,1440,5,-1
34494,1276,5,-1
34495,20,73,1
34496,563,687,1
34497,20,555,-1
34498,1106,15,1
34499,20,79,-1
34500,563,606,1
34501,20,159,-1
34502,1440,23832,-1
34503,1440,42,-1
34504,1440,5,-1
34505,1440,5,-1
34506,1030,5,-1
34507,1440,4,-1
34508,971,4,-1
34509,20,102,1
34510,563,622,1
34511,20,85,-1
34512,1358,92912,-1
34513,282,34545,-1
34514,20,39,1
34515,563,4840,1
34516,20,153,-1
34517,1106,124070,-1
34518,563,933,1
34519,20,211,-1
34520,1440,93178,-1
34521,1276,41,-1
34522,20,102,1
34523,1000,35026,-1
34524,563,1209,1
34525,20,108,-1
34526,1358,46761,-1
34527,563,928,1
34528,20,84,-1
34529,1358,74249,-1
34530,1358,57,-1
34531,20,87,1
34532,563,859,1
34533,20,102,-1
34534,806,4142,-1
34535,563,897,1
34536,20,77,-1
34537,563,224115,-1
34538,20,40448,1
34539,563,126963,-1
34540,20,83,1
34541,563,1203,1
34542,20,177,-1
34543,1440,34152,-1
34544,1440,51,-1
34545,1194,9,-1
34546,1358,5,-1
34547,20,75,1
34548,1358,272,-1
34549,1358,11,-1
34550,20,10,1
34551,563,663,1
34552,20,201,-1
34553,1440,1980,-1
34554,1440,26,-1
34555,1194,15,-1
34556,20,57,1
34557,563,1031,1
34558,20,233,-1
34559,1440,6514,-1
34560,1276,53,-1
34561,1358,19,-1
34562,20,82,1
34563,563,26679,1
34564,20,205,-1
34565,188,56036,-1
34566,563,980,1
34567,20,77,-1
34568,1440,26428,-1
34569,1276,49,-1
34570,20,113,1
34571,1358,40206,-1
34572,20,37930,1
34573,1262,22854,-1
34574,20,52,1
34575,563,966,1
34576,20,155,-1
34577,1106,130455,-1
34578,563,1002,1
34579,20,98,-1
34580,563,109498,1
34581,20,139,-1
34582,1106,18326,-1
34583,563,876,1
34584,20,104,-1
34585,1358,125490,-1
34586,563,874,1
34587,20,64,-1
34588,854,642,-1
34589,1440,1595,-1
34590,20,28,1
34591,1276,30,-1
34592,563,167,1
34593,20,80,-1
34594,1358,116140,-1
34595,1358,1250,-1
34596,20,15,1
34597,1358,36,-1
34598,1358,1556,-1
34599,20,12,1
34600,563,414,1
34601,20,138,-1
34602,1358,1551,-1
34603,563,1052,1
34604,20,139,-1
34605,138,5303,-1
34606,563,32552,1
34607,20,113,-1
34608,563,146829,-1
34609,1358,7149,-1
34610,20,22,1
34611,253,127549,-1
34612,563,998,1
34613,20,139,-1
34614,1358,54841,-1
34615,1440,57,-1
34616,1276,12,-1
34617,20,198,1
34618,563,1157,1
34619,20,113,-1
34620,748,72486,-1
34621,20,38145,1
34622,1358,6106,-1
34623,20,298,1
34624,563,485,1
34625,20,71,-1
34626,854,83410,-1
34627,563,902,1
34628,20,87,-1
34629,1358,36578,-1
34630,1358,3185,-1
34631,20,63,1
34632,563,961,1
34633,20,66,-1
34634,544,87042,-1
34635,563,1125,1
34636,20,194,-1
34637,563,22360,1
34638,20,362,-1
34639,1106,104182,-1
34640,563,908,1
34641,20,200,-1
34642,1106,127661,-1
34643,1440,4701,-1
34644,1276,25,-1
34645,20,77,1
34646,1358,117431,-1
34647,234,6477,-1
34648,20,31,1
34649,563,137984,-1
34650,20,37031,1
34651,1440,56121,-1
34652,1440,56,-1
34653,1194,10,-1
34654,1440,5,-1
34655,1276,5,-1
34656,20,63,1
34657,1358,7338,-1
34658,20,283,1
34659,563,59,1
34660,20,109,-1
34661,1440,3190,-1
34662,1276,44,-1
34663,1358,5,-1
34664,20,67,1
34665,1440,15,-1
34666,1440,9,-1
34667,1194,5,-1
34668,20,72,1
34669,1440,51,-1
34670,1276,9,-1
34671,20,10,1
34672,1139,63379,-1
34673,20,36606,1
34674,1358,50084,-1
34675,20,224,1
34676,1358,2388,-1
34677,20,39247,1
34678,30,38974,-1
34679,20,140,1
34680,1480,1353,1
